"37","Chris20","Def",,"3","Frank8",
"37","Jessica10","Off",,"7","Tom11",
"37","Michael7","na",,"8","Ryan18",
"38","Karen13","Def",,"7","Jose15",
"38","Joeseph9","Def",,"7","Danny19",
"38","Max14","Off",,"5","Vivien3",
"38","Chris20","Def",,"3","Frank8",
"38","Jessica10","Off",,"7","Tom11",
"38","Michael7","na",,"8","Ryan18",
"39","Jeffrey1","Off",,"7","Max14",
"39","Danny19","na",,"9","Sherman12",
"39","Jose15","Def",,"8","Khoman 6",
"39","Michael7","na",,"8","Karen13",
"39","Marcus17","Def",,"4","Martin16",
"39","Chris20","Def",,"3","Joeseph9",
"39","Jessica10","Off",,"7","John4",
"39","Vivien3","Off",,"8","Ryan18",
"40","Jeffrey1","Off",,"7","Max14",
"40","Danny19","na",,"9","Sherman12",
"40","Jose15","Def",,"8","Khoman 6",
"40","Michael7","na",,"8","Karen13",
"40","Marcus17","Def",,"4","Martin16",
"40","Chris20","Def",,"3","Joeseph9",
"40","Jessica10","Off",,"7","John4",
"40","Vivien3","Off",,"8","Ryan18",
"41","Jessica10","Off",,"7","Alex2",
"41","Khoman 6","Def",,"6","Joeseph9",
"41","Frank8","Off",,"9","Jeffrey1",
"41","Tom11","na",,"3","John4",
"41","Jose15","Def",,"8","Karen13",
"41","Danny19","na",,"9","",""
"42","Jessica10","Off",,"7","Alex2",
"42","Khoman 6","Def",,"6","Joeseph9",
"42","Frank8","Off",,"9","Jeffrey1",
"42","Tom11","na",,"3","John4",
"42","Jose15","Def",,"8","Karen13",
"42","Danny19","na",,"9","",""
"43","Jonathan5","Def",,"9","Martin16",
"43","Jeffrey1","Off",,"7","Ryan18",
"43","Khoman 6","Def",,"6","Marcus17",
"43","Jose15","Def",,"8","Vivien3",
"43","John4","Off",,"4","Chris20",
"44","Jonathan5","Def",,"9","Martin16",
"44","Jeffrey1","Off",,"7","Ryan18",
"44","Khoman 6","Def",,"6","Marcus17",
"44","Jose15","Def",,"8","Vivien3",
"44","John4","Off",,"4","Chris20",
"45","Joeseph9","Def",,"7","Jeffrey1",
"45","Michael7","na",,"8","Chris20",
"45","Marcus17","Def",,"4","Sherman12",
"45","Tom11","na",,"3","Max14",
"45","Alex2","Off",,"3","",""
"46","Joeseph9","Def",,"7","Jeffrey1",
"46","Michael7","na",,"8","Chris20",
"46","Marcus17","Def",,"4","Sherman12",
"46","Tom11","na",,"3","Max14",
"46","Alex2","Off",,"3","",""
"47","Jeffrey1","Off",,"7","Martin16",
"47","Vivien3","Off",,"8","Jonathan5",
"47","Khoman 6","Def",,"6","Max14",
"47","Karen13","Def",,"7","Jessica10",
"47","Tom11","na",,"3","",""
"48","Jeffrey1","Off",,"7","Martin16",
"48","Vivien3","Off",,"8","Jonathan5",
"48","Khoman 6","Def",,"6","Max14",
"48","Karen13","Def",,"7","Jessica10",
"48","Tom11","na",,"3","",""
"49","Danny19","na",,"9","Alex2",
"49","Frank8","Off",,"9","Tom11",
"49","Karen13","Def",,"7","Joeseph9",
"49","Jonathan5","Def",,"9","Ryan18",
"50","Danny19","na",,"9","Alex2",
"50","Frank8","Off",,"9","Tom11",
"50","Karen13","Def",,"7","Joeseph9",
"50","Jonathan5","Def",,"9","Ryan18",
"51","Khoman 6","Def",,"6","Michael7",
"51","Marcus17","Def",,"4","Jose15",
"51","Jeffrey1","Off",,"7","Vivien3",
"51","Tom11","na",,"3","Alex2",
"51","John4","Off",,"4","Karen13",
"51","Chris20","Def",,"3","",""
"52","Khoman 6","Def",,"6","Michael7",
"52","Marcus17","Def",,"4","Jose15",
"52","Jeffrey1","Off",,"7","Vivien3",
"52","Tom11","na",,"3","Alex2",
"52","John4","Off",,"4","Karen13",
"52","Chris20","Def",,"3","",""
"53","Ryan18","na",,"5","Danny19",
"53","Joeseph9","Def",,"7","Max14",
"53","Chris20","Def",,"3","Karen13",
"53","Frank8","Off",,"9","Jeffrey1",
"53","Sherman12","Def",,"5","Khoman 6",
"53","Vivien3","Off",,"8","Marcus17",
"53","Michael7","na",,"8","John4",
"54","Ryan18","na",,"5","Danny19",
"54","Joeseph9","Def",,"7","Max14",
"54","Chris20","Def",,"3","Karen13",
"54","Frank8","Off",,"9","Jeffrey1",
"54","Sherman12","Def",,"5","Khoman 6",
"54","Vivien3","Off",,"8","Marcus17",
"54","Michael7","na",,"8","John4",
"55","Michael7","na",,"8","Chris20",
"55","Jose15","Def",,"8","Ryan18",
"55","Joeseph9","Def",,"7","Jonathan5",
"55","Jessica10","Off",,"7","Max14",
"55","Frank8","Off",,"9","Martin16",
"56","Michael7","na",,"8","Chris20",
"56","Jose15","Def",,"8","Ryan18",
"56","Joeseph9","Def",,"7","Jonathan5",
"56","Jessica10","Off",,"7","Max14",
"56","Frank8","Off",,"9","Martin16",
"57","Sherman12","Def",,"5","John4",
"57","Vivien3","Off",,"8","Joeseph9",
"57","Ryan18","na",,"5","Khoman 6",
"57","Jessica10","Off",,"7","Tom11",
"57","Karen13","Def",,"7","Danny19",
"57","Jeffrey1","Off",,"7","Chris20",
"57","Max14","Off",,"5","Michael7",
"57","Marcus17","Def",,"4","",""
"58","Sherman12","Def",,"5","John4",
"58","Vivien3","Off",,"8","Joeseph9",
"58","Ryan18","na",,"5","Khoman 6",
"58","Jessica10","Off",,"7","Tom11",
"58","Karen13","Def",,"7","Danny19",
"58","Jeffrey1","Off",,"7","Chris20",
"58","Max14","Off",,"5","Michael7",
"58","Marcus17","Def",,"4","",""
"59","Khoman 6","Def",,"6","Tom11",
"59","Danny19","na",,"9","Sherman12",
"59","Karen13","Def",,"7","Chris20",
"59","Alex2","Off",,"3","Jeffrey1",
"60","Khoman 6","Def",,"6","Tom11",
"60","Danny19","na",,"9","Sherman12",
"60","Karen13","Def",,"7","Chris20",
"60","Alex2","Off",,"3","Jeffrey1",
"61","Jessica10","Off",,"7","John4",
"61","Martin16","Off",,"6","Ryan18",
"61","Khoman 6","Def",,"6","Chris20",
"61","Danny19","na",,"9","Jeffrey1",
"61","Jose15","Def",,"8","Marcus17",
"61","Karen13","Def",,"7","Vivien3",
"61","Alex2","Off",,"3","Joeseph9",
"61","Jonathan5","Def",,"9","Sherman12",
"62","Jessica10","Off",,"7","John4",
"62","Martin16","Off",,"6","Ryan18",
"62","Khoman 6","Def",,"6","Chris20",
"62","Danny19","na",,"9","Jeffrey1",
"62","Jose15","Def",,"8","Marcus17",
"62","Karen13","Def",,"7","Vivien3",
"62","Alex2","Off",,"3","Joeseph9",
"62","Jonathan5","Def",,"9","Sherman12",
"63","Frank8","Off",,"9","Khoman 6",
"63","Max14","Off",,"5","Jessica10",
"63","Sherman12","Def",,"5","Karen13",
"63","Jeffrey1","Off",,"7","Martin16",
"63","Ryan18","na",,"5","Danny19",
"63","Jonathan5","Def",,"9","Marcus17",
"63","Tom11","na",,"3","Vivien3",
"63","Michael7","na",,"8","Chris20",
"64","Frank8","Off",,"9","Khoman 6",
"64","Max14","Off",,"5","Jessica10",
"64","Sherman12","Def",,"5","Karen13",
"64","Jeffrey1","Off",,"7","Martin16",
"64","Ryan18","na",,"5","Danny19",
"64","Jonathan5","Def",,"9","Marcus17",
"64","Tom11","na",,"3","Vivien3",
"64","Michael7","na",,"8","Chris20",
"65","Jessica10","Off",,"7","Tom11",
"65","Jose15","Def",,"8","Frank8",
"65","Alex2","Off",,"3","Danny19",
"65","Michael7","na",,"8","Chris20",
"65","Vivien3","Off",,"8","Joeseph9",
"65","Jonathan5","Def",,"9","Jeffrey1",
"65","Ryan18","na",,"5","",""
"66","Jessica10","Off",,"7","Tom11",
"66","Jose15","Def",,"8","Frank8",
"66","Alex2","Off",,"3","Danny19",
"66","Michael7","na",,"8","Chris20",
"66","Vivien3","Off",,"8","Joeseph9",
"66","Jonathan5","Def",,"9","Jeffrey1",
"66","Ryan18","na",,"5","",""
"67","Jeffrey1","Off",,"7","Martin16",
"67","Jonathan5","Def",,"9","Khoman 6",
"67","Ryan18","na",,"5","Alex2",
"67","Tom11","na",,"3","Sherman12",
"67","Frank8","Off",,"9","Chris20",
"68","Jeffrey1","Off",,"7","Martin16",
"68","Jonathan5","Def",,"9","Khoman 6",
"68","Ryan18","na",,"5","Alex2",
"68","Tom11","na",,"3","Sherman12",
"68","Frank8","Off",,"9","Chris20",
"69","Tom11","na",,"3","Vivien3",
"69","Michael7","na",,"8","John4",
"69","Joeseph9","Def",,"7","Martin16",
"69","Chris20","Def",,"3","Danny19",
"69","Alex2","Off",,"3","Khoman 6",
"69","Jeffrey1","Off",,"7","Sherman12",
"69","Jose15","Def",,"8","Karen13",
"69","Frank8","Off",,"9","",""
"70","Tom11","na",,"3","Vivien3",
"70","Michael7","na",,"8","John4",
"70","Joeseph9","Def",,"7","Martin16",
"70","Chris20","Def",,"3","Danny19",
"70","Alex2","Off",,"3","Khoman 6",
"70","Jeffrey1","Off",,"7","Sherman12",
"70","Jose15","Def",,"8","Karen13",
"70","Frank8","Off",,"9","",""
"71","Karen13","Def",,"7","Ryan18",
"71","John4","Off",,"4","Joeseph9",
"71","Jonathan5","Def",,"9","Sherman12",
"71","Tom11","na",,"3","Vivien3",
"72","Karen13","Def",,"7","Ryan18",
"72","John4","Off",,"4","Joeseph9",
"72","Jonathan5","Def",,"9","Sherman12",
"72","Tom11","na",,"3","Vivien3",
"73","Max14","Off",,"5","Danny19",
"73","Tom11","na",,"3","Frank8",
"73","Chris20","Def",,"3","Joeseph9",
"73","John4","Off",,"4","Alex2",
"73","Ryan18","na",,"5","Jose15",
"74","Max14","Off",,"5","Danny19",
"74","Tom11","na",,"3","Frank8",
"74","Chris20","Def",,"3","Joeseph9",
"74","John4","Off",,"4","Alex2",
"74","Ryan18","na",,"5","Jose15",
"75","Frank8","Off",,"9","Khoman 6",
"75","Ryan18","na",,"5","Jeffrey1",
"75","Chris20","Def",,"3","Alex2",
"75","Danny19","na",,"9","Karen13",
"75","Sherman12","Def",,"5","Vivien3",
"75","Tom11","na",,"3","Jonathan5",
"75","Michael7","na",,"8","Joeseph9",
"76","Frank8","Off",,"9","Khoman 6",
"76","Ryan18","na",,"5","Jeffrey1",
"76","Chris20","Def",,"3","Alex2",
"76","Danny19","na",,"9","Karen13",
"76","Sherman12","Def",,"5","Vivien3",
"76","Tom11","na",,"3","Jonathan5",
"76","Michael7","na",,"8","Joeseph9",
"77","Frank8","Off",,"9","Jessica10",
"77","Khoman 6","Def",,"6","John4",
"77","Max14","Off",,"5","Danny19",
"77","Marcus17","Def",,"4","Vivien3",
"77","Tom11","na",,"3","Sherman12",
"77","Karen13","Def",,"7","Jonathan5",
"78","Frank8","Off",,"9","Jessica10",
"78","Khoman 6","Def",,"6","John4",
"78","Max14","Off",,"5","Danny19",
"78","Marcus17","Def",,"4","Vivien3",
"78","Tom11","na",,"3","Sherman12",
"78","Karen13","Def",,"7","Jonathan5",
"79","Max14","Off",,"5","Frank8",
"79","Alex2","Off",,"3","Jeffrey1",
"79","Karen13","Def",,"7","Sherman12",
"79","Joeseph9","Def",,"7","Marcus17",
"79","Jose15","Def",,"8","John4",
"79","Michael7","na",,"8","Jonathan5",
"79","Vivien3","Off",,"8","Chris20",
"80","Max14","Off",,"5","Frank8",
"80","Alex2","Off",,"3","Jeffrey1",
"80","Karen13","Def",,"7","Sherman12",
"80","Joeseph9","Def",,"7","Marcus17",
"80","Jose15","Def",,"8","John4",
"80","Michael7","na",,"8","Jonathan5",
"80","Vivien3","Off",,"8","Chris20",
"81","Joeseph9","Def",,"7","Alex2",
"81","Jose15","Def",,"8","Danny19",
"81","Jessica10","Off",,"7","Marcus17",
"81","Tom11","na",,"3","Chris20",
"81","Jeffrey1","Off",,"7","Michael7",
"81","Khoman 6","Def",,"6","John4",
"81","Vivien3","Off",,"8","",""
"82","Joeseph9","Def",,"7","Alex2",
"82","Jose15","Def",,"8","Danny19",
"82","Jessica10","Off",,"7","Marcus17",
"82","Tom11","na",,"3","Chris20",
"82","Jeffrey1","Off",,"7","Michael7",
"82","Khoman 6","Def",,"6","John4",
"82","Vivien3","Off",,"8","",""
"83","Jose15","Def",,"8","Danny19",
"83","Tom11","na",,"3","Frank8",
"83","Jeffrey1","Off",,"7","Karen13",
"83","Marcus17","Def",,"4","Michael7",
"84","Jose15","Def",,"8","Danny19",
"84","Tom11","na",,"3","Frank8",
"84","Jeffrey1","Off",,"7","Karen13",
"84","Marcus17","Def",,"4","Michael7",
"85","Sherman12","Def",,"5","John4",
"85","Alex2","Off",,"3","Jessica10",
"85","Tom11","na",,"3","Danny19",
"85","Joeseph9","Def",,"7","Ryan18",
"85","Marcus17","Def",,"4","Frank8",
"85","Jeffrey1","Off",,"7","Jonathan5",
"85","Michael7","na",,"8","Khoman 6",
"86","Sherman12","Def",,"5","John4",
"86","Alex2","Off",,"3","Jessica10",
"86","Tom11","na",,"3","Danny19",
"86","Joeseph9","Def",,"7","Ryan18",
"86","Marcus17","Def",,"4","Frank8",
"86","Jeffrey1","Off",,"7","Jonathan5",
"86","Michael7","na",,"8","Khoman 6",
"87","Chris20","Def",,"3","Jessica10",
"87","Jose15","Def",,"8","John4",
"87","Joeseph9","Def",,"7","Khoman 6",
"87","Martin16","Off",,"6","Marcus17",
"87","Vivien3","Off",,"8","Frank8",
"88","Chris20","Def",,"3","Jessica10",
"88","Jose15","Def",,"8","John4",
"88","Joeseph9","Def",,"7","Khoman 6",
"88","Martin16","Off",,"6","Marcus17",
"88","Vivien3","Off",,"8","Frank8",
"89","Max14","Off",,"5","Danny19",
"89","Marcus17","Def",,"4","Tom11",
"89","Jose15","Def",,"8","Khoman 6",
"89","Chris20","Def",,"3","Karen13",
"89","Frank8","Off",,"9","Michael7",
"89","Jessica10","Off",,"7","Vivien3",
"89","Jonathan5","Def",,"9","",""
"90","Max14","Off",,"5","Danny19",
"90","Marcus17","Def",,"4","Tom11",
"90","Jose15","Def",,"8","Khoman 6",
"90","Chris20","Def",,"3","Karen13",
"90","Frank8","Off",,"9","Michael7",
"90","Jessica10","Off",,"7","Vivien3",
"90","Jonathan5","Def",,"9","",""
"91","Jose15","Def",,"8","John4",
"91","Jeffrey1","Off",,"7","Tom11",
"91","Martin16","Off",,"6","Jonathan5",
"91","Jessica10","Off",,"7","Michael7",
"91","Chris20","Def",,"3","Sherman12",
"91","Karen13","Def",,"7","Danny19",
"91","Khoman 6","Def",,"6","Alex2",
"92","Jose15","Def",,"8","John4",
"92","Jeffrey1","Off",,"7","Tom11",
"92","Martin16","Off",,"6","Jonathan5",
"92","Jessica10","Off",,"7","Michael7",
"92","Chris20","Def",,"3","Sherman12",
"92","Karen13","Def",,"7","Danny19",
"92","Khoman 6","Def",,"6","Alex2",
"93","John4","Off",,"4","Frank8",
"93","Jose15","Def",,"8","Vivien3",
"93","Danny19","na",,"9","Ryan18",
"93","Jessica10","Off",,"7","Karen13",
"94","John4","Off",,"4","Frank8",
"94","Jose15","Def",,"8","Vivien3",
"94","Danny19","na",,"9","Ryan18",
"94","Jessica10","Off",,"7","Karen13",
"95","Karen13","Def",,"7","Khoman 6",
"95","Tom11","na",,"3","Joeseph9",
"95","Jessica10","Off",,"7","John4",
"95","Max14","Off",,"5","Vivien3",
"95","Danny19","na",,"9","Alex2",
"95","Frank8","Off",,"9","Ryan18",
"95","Chris20","Def",,"3","Jonathan5",
"96","Karen13","Def",,"7","Khoman 6",
"96","Tom11","na",,"3","Joeseph9",
"96","Jessica10","Off",,"7","John4",
"96","Max14","Off",,"5","Vivien3",
"96","Danny19","na",,"9","Alex2",
"96","Frank8","Off",,"9","Ryan18",
"96","Chris20","Def",,"3","Jonathan5",
"97","Max14","Off",,"5","Joeseph9",
"97","John4","Off",,"4","Danny19",
"97","Karen13","Def",,"7","Frank8",
"97","Chris20","Def",,"3","Marcus17",
"98","Max14","Off",,"5","Joeseph9",
"98","John4","Off",,"4","Danny19",
"98","Karen13","Def",,"7","Frank8",
"98","Chris20","Def",,"3","Marcus17",
"99","Vivien3","Off",,"8","Ryan18",
"99","Frank8","Off",,"9","Jessica10",
"99","Sherman12","Def",,"5","Alex2",
"99","Jonathan5","Def",,"9","Khoman 6",
"99","Joeseph9","Def",,"7","Chris20",
"99","Martin16","Off",,"6","Max14",
"100","Vivien3","Off",,"8","Ryan18",
"100","Frank8","Off",,"9","Jessica10",
"100","Sherman12","Def",,"5","Alex2",
"100","Jonathan5","Def",,"9","Khoman 6",
"100","Joeseph9","Def",,"7","Chris20",
"100","Martin16","Off",,"6","Max14",
"101","Karen13","Def",,"7","Max14",
"101","Chris20","Def",,"3","Frank8",
"101","Alex2","Off",,"3","Marcus17",
"101","Martin16","Off",,"6","Khoman 6",
"102","Karen13","Def",,"7","Max14",
"102","Chris20","Def",,"3","Frank8",
"102","Alex2","Off",,"3","Marcus17",
"102","Martin16","Off",,"6","Khoman 6",
"103","Karen13","Def",,"7","John4",
"103","Sherman12","Def",,"5","Joeseph9",
"103","Vivien3","Off",,"8","Tom11",
"103","Jonathan5","Def",,"9","Jose15",
"103","Martin16","Off",,"6","Ryan18",
"103","Jeffrey1","Off",,"7","Michael7",
"104","Karen13","Def",,"7","John4",
"104","Sherman12","Def",,"5","Joeseph9",
"104","Vivien3","Off",,"8","Tom11",
"104","Jonathan5","Def",,"9","Jose15",
"104","Martin16","Off",,"6","Ryan18",
"104","Jeffrey1","Off",,"7","Michael7",
"105","Max14","Off",,"5","Jessica10",
"105","Joeseph9","Def",,"7","Frank8",
"105","Sherman12","Def",,"5","Marcus17",
"105","Chris20","Def",,"3","Jonathan5",
"105","Alex2","Off",,"3","Danny19",
"105","John4","Off",,"4","Tom11",
"106","Max14","Off",,"5","Jessica10",
"106","Joeseph9","Def",,"7","Frank8",
"106","Sherman12","Def",,"5","Marcus17",
"106","Chris20","Def",,"3","Jonathan5",
"106","Alex2","Off",,"3","Danny19",
"106","John4","Off",,"4","Tom11",
"107","Tom11","na",,"3","Michael7",
"107","Jessica10","Off",,"7","Martin16",
"107","Jeffrey1","Off",,"7","Chris20",
"107","Khoman 6","Def",,"6","Danny19",
"107","Sherman12","Def",,"5","Jonathan5",
"107","Karen13","Def",,"7","Frank8",
"108","Tom11","na",,"3","Michael7",
"108","Jessica10","Off",,"7","Martin16",
"108","Jeffrey1","Off",,"7","Chris20",
"108","Khoman 6","Def",,"6","Danny19",
"108","Sherman12","Def",,"5","Jonathan5",
"108","Karen13","Def",,"7","Frank8",
"109","Jessica10","Off",,"7","Tom11",
"109","Martin16","Off",,"6","Alex2",
"109","John4","Off",,"4","Vivien3",
"109","Sherman12","Def",,"5","Jeffrey1",
"109","Joeseph9","Def",,"7","Jonathan5",
"109","Ryan18","na",,"5","Danny19",
"109","Chris20","Def",,"3","Michael7",
"109","Khoman 6","Def",,"6","Karen13",
"110","Jessica10","Off",,"7","Tom11",
"110","Martin16","Off",,"6","Alex2",
"110","John4","Off",,"4","Vivien3",
"110","Sherman12","Def",,"5","Jeffrey1",
"110","Joeseph9","Def",,"7","Jonathan5",
"110","Ryan18","na",,"5","Danny19",
"110","Chris20","Def",,"3","Michael7",
"110","Khoman 6","Def",,"6","Karen13",
"111","Khoman 6","Def",,"6","Vivien3",
"111","Max14","Off",,"5","Karen13",
"111","Danny19","na",,"9","John4",
"111","Jonathan5","Def",,"9","Alex2",
"111","Jose15","Def",,"8","Joeseph9",
"111","Chris20","Def",,"3","Sherman12",
