"12","Sherman12","Def",,"5","Jessica10",
"12","Marcus17","Def",,"4","Jonathan5",
"12","Jeffrey1","Off",,"7","Danny19",
"12","Michael7","na",,"8","Martin16",
"12","Joeseph9","Def",,"7","Frank8",
"12","Tom11","na",,"3","Khoman 6",
"13","Jessica10","Off",,"7","Frank8",
"13","Max14","Off",,"5","Marcus17",
"13","Ryan18","na",,"5","Alex2",
"13","Joeseph9","Def",,"7","Michael7",
"13","Vivien3","Off",,"8","Martin16",
"14","Karen13","Def",,"7","Marcus17",
"14","Tom11","na",,"3","John4",
"14","Alex2","Off",,"3","Vivien3",
"14","Jeffrey1","Off",,"7","Danny19",
"14","Chris20","Def",,"3","Max14",
"14","Frank8","Off",,"9","Jose15",
"15","Karen13","Def",,"7","Jessica10",
"15","Martin16","Off",,"6","Chris20",
"15","John4","Off",,"4","Frank8",
"15","Tom11","na",,"3","Sherman12",
"15","Vivien3","Off",,"8","Max14",
"15","Jeffrey1","Off",,"7","Danny19",
"15","Marcus17","Def",,"4","Joeseph9",
"16","Chris20","Def",,"3","Vivien3",
"16","Jose15","Def",,"8","Khoman 6",
"16","Jonathan5","Def",,"9","Jeffrey1",
"16","Sherman12","Def",,"5","Ryan18",
"17","Jessica10","Off",,"7","Chris20",
"17","Joeseph9","Def",,"7","Jose15",
"17","Danny19","na",,"9","Ryan18",
"17","Karen13","Def",,"7","Michael7",
"17","Marcus17","Def",,"4","Khoman 6",
"18","Sherman12","Def",,"5","Chris20",
"18","Martin16","Off",,"6","Jose15",
"18","Jessica10","Off",,"7","Vivien3",
"18","Jeffrey1","Off",,"7","Karen13",
"18","Danny19","na",,"9","Ryan18",
"18","Joeseph9","Def",,"7","Frank8",
"18","Alex2","Off",,"3","Max14",
"18","Marcus17","Def",,"4","Michael7",
"19","John4","Off",,"4","Sherman12",
"19","Jeffrey1","Off",,"7","Karen13",
"19","Jessica10","Off",,"7","Ryan18",
"19","Martin16","Off",,"6","Vivien3",
"19","Max14","Off",,"5","Jonathan5",
"19","Khoman 6","Def",,"6","Chris20",
"19","Frank8","Off",,"9","Jose15",
"19","Tom11","na",,"3","Joeseph9",
"20","Jeffrey1","Off",,"7","Max14",
"20","Jose15","Def",,"8","Jonathan5",
"20","Michael7","na",,"8","Alex2",
"20","Jessica10","Off",,"7","Martin16",
"21","Tom11","na",,"3","Jonathan5",
"21","Michael7","na",,"8","John4",
"21","Joeseph9","Def",,"7","Jessica10",
"21","Karen13","Def",,"7","Vivien3",
"21","Jeffrey1","Off",,"7","Alex2",
"21","Danny19","na",,"9","Frank8",
"21","Marcus17","Def",,"4","Chris20",
"22","Karen13","Def",,"7","Khoman 6",
"22","Chris20","Def",,"3","Tom11",
"22","Jeffrey1","Off",,"7","Sherman12",
"22","Danny19","na",,"9","Michael7",
"22","Max14","Off",,"5","Joeseph9",
"22","Vivien3","Off",,"8","Ryan18",
"23","Jonathan5","Def",,"9","Ryan18",
"23","Khoman 6","Def",,"6","Jeffrey1",
"23","Alex2","Off",,"3","Jessica10",
"23","Joeseph9","Def",,"7","Martin16",
"24","Ryan18","na",,"5","Joeseph9",
"24","Alex2","Off",,"3","Michael7",
"24","John4","Off",,"4","Tom11",
"24","Karen13","Def",,"7","Jessica10",
"24","Jonathan5","Def",,"9","Frank8",
"25","Khoman 6","Def",,"6","Chris20",
"25","John4","Off",,"4","Martin16",
"25","Alex2","Off",,"3","Karen13",
"25","Marcus17","Def",,"4","Vivien3",
"25","Tom11","na",,"3","Joeseph9",
"26","Khoman 6","Def",,"6","Martin16",
"26","Max14","Off",,"5","Jessica10",
"26","Danny19","na",,"9","Tom11",
"26","Sherman12","Def",,"5","Frank8",
"26","Karen13","Def",,"7","Chris20",
"26","Vivien3","Off",,"8","Marcus17",
"26","Jose15","Def",,"8","",""
"27","Tom11","na",,"3","Ryan18",
"27","Jeffrey1","Off",,"7","Marcus17",
"27","Joeseph9","Def",,"7","Max14",
"27","John4","Off",,"4","Jessica10",
"27","Khoman 6","Def",,"6","Michael7",
"27","Karen13","Def",,"7","",""
"28","Danny19","na",,"9","Jessica10",
"28","Karen13","Def",,"7","Michael7",
"28","John4","Off",,"4","Max14",
"28","Jonathan5","Def",,"9","Martin16",
"28","Ryan18","na",,"5","Chris20",
"29","Joeseph9","Def",,"7","Tom11",
"29","Frank8","Off",,"9","Max14",
"29","Ryan18","na",,"5","John4",
"29","Martin16","Off",,"6","Vivien3",
"29","Chris20","Def",,"3","Marcus17",
"29","Jonathan5","Def",,"9","Karen13",
"29","Michael7","na",,"8","Jose15",
"29","Sherman12","Def",,"5","Danny19",
"30","Frank8","Off",,"9","Jessica10",
"30","Jonathan5","Def",,"9","Alex2",
"30","Jose15","Def",,"8","Vivien3",
"30","Michael7","na",,"8","Tom11",
"31","Joeseph9","Def",,"7","Jonathan5",
"31","Khoman 6","Def",,"6","Marcus17",
"31","Jessica10","Off",,"7","Karen13",
"31","John4","Off",,"4","Tom11",
"31","Chris20","Def",,"3","",""
"32","Martin16","Off",,"6","Joeseph9",
"32","Max14","Off",,"5","Jessica10",
"32","Ryan18","na",,"5","Sherman12",
"32","Jose15","Def",,"8","Danny19",
"32","Alex2","Off",,"3","Michael7",
"33","Ryan18","na",,"5","Max14",
"33","Sherman12","Def",,"5","Alex2",
"33","Jose15","Def",,"8","Vivien3",
"33","Khoman 6","Def",,"6","Frank8",
"33","Martin16","Off",,"6","Michael7",
"33","Marcus17","Def",,"4","John4",
"34","Tom11","na",,"3","Sherman12",
"34","Martin16","Off",,"6","John4",
"34","Khoman 6","Def",,"6","Alex2",
"34","Ryan18","na",,"5","Chris20",
"34","Danny19","na",,"9","Max14",
"34","Marcus17","Def",,"4","Jonathan5",
"35","Martin16","Off",,"6","Michael7",
"35","Jose15","Def",,"8","Alex2",
"35","John4","Off",,"4","Khoman 6",
"35","Danny19","na",,"9","Frank8",
"35","Jeffrey1","Off",,"7","Max14",
"35","Ryan18","na",,"5","Karen13",
"35","Joeseph9","Def",,"7","Sherman12",
"35","Marcus17","Def",,"4","Jessica10",
"36","Vivien3","Off",,"8","Karen13",
"36","Martin16","Off",,"6","Joeseph9",
"36","Jonathan5","Def",,"9","Frank8",
"36","Jeffrey1","Off",,"7","Sherman12",
"36","Tom11","na",,"3","Max14",
"36","Jose15","Def",,"8","Ryan18",
"36","Alex2","Off",,"3","Michael7",
"37","Michael7","na",,"8","Karen13",
"37","Jessica10","Off",,"7","Sherman12",
"37","Khoman 6","Def",,"6","Jeffrey1",
"37","Martin16","Off",,"6","Tom11",
"37","John4","Off",,"4","",""
"38","Jeffrey1","Off",,"7","Marcus17",
"38","Max14","Off",,"5","Sherman12",
"38","Vivien3","Off",,"8","Jonathan5",
"38","Michael7","na",,"8","Tom11",
"38","Martin16","Off",,"6","Ryan18",
"39","Vivien3","Off",,"8","Chris20",
"39","Joeseph9","Def",,"7","Jeffrey1",
"39","Sherman12","Def",,"5","Danny19",
"39","Frank8","Off",,"9","Michael7",
"40","Joeseph9","Def",,"7","Vivien3",
"40","Ryan18","na",,"5","Jose15",
"40","Jeffrey1","Off",,"7","Max14",
"40","Marcus17","Def",,"4","Danny19",
"41","Khoman 6","Def",,"6","Max14",
"41","Joeseph9","Def",,"7","Karen13",
"41","Michael7","na",,"8","Alex2",
"41","Sherman12","Def",,"5","Danny19",
"41","Chris20","Def",,"3","",""
"42","John4","Off",,"4","Alex2",
"42","Max14","Off",,"5","Jeffrey1",
"42","Frank8","Off",,"9","Chris20",
"42","Marcus17","Def",,"4","Tom11",
"42","Michael7","na",,"8","",""
"43","Martin16","Off",,"6","Khoman 6",
"43","Karen13","Def",,"7","Chris20",
"43","Michael7","na",,"8","Danny19",
"43","Jose15","Def",,"8","Marcus17",
"43","Jessica10","Off",,"7","John4",
"43","Frank8","Off",,"9","Joeseph9",
"44","Jose15","Def",,"8","Sherman12",
"44","John4","Off",,"4","Danny19",
"44","Tom11","na",,"3","Jessica10",
"44","Khoman 6","Def",,"6","Chris20",
"44","Karen13","Def",,"7","Frank8",
"44","Jeffrey1","Off",,"7","Ryan18",
"44","Alex2","Off",,"3","Vivien3",
"44","Max14","Off",,"5","Marcus17",
"45","Alex2","Off",,"3","Tom11",
"45","Chris20","Def",,"3","Jessica10",
"45","Ryan18","na",,"5","Danny19",
"45","Jose15","Def",,"8","Martin16",
"45","Vivien3","Off",,"8","John4",
"45","Jonathan5","Def",,"9","Joeseph9",
"45","Michael7","na",,"8","Jeffrey1",
"45","Khoman 6","Def",,"6","Frank8",
"46","Khoman 6","Def",,"6","Max14",
"46","Karen13","Def",,"7","Marcus17",
"46","Joeseph9","Def",,"7","Vivien3",
"46","Jose15","Def",,"8","Jonathan5",
"46","Alex2","Off",,"3","Martin16",
"46","Tom11","na",,"3","John4",
"47","Jonathan5","Def",,"9","Michael7",
"47","Khoman 6","Def",,"6","Marcus17",
"47","Martin16","Off",,"6","Ryan18",
"47","Frank8","Off",,"9","Sherman12",
"48","Khoman 6","Def",,"6","Chris20",
"48","Michael7","na",,"8","Jessica10",
"48","Jeffrey1","Off",,"7","Jose15",
"48","Jonathan5","Def",,"9","Joeseph9",
"48","Karen13","Def",,"7","Tom11",
"48","Alex2","Off",,"3","Marcus17",
"49","Marcus17","Def",,"4","Jose15",
"49","Jeffrey1","Off",,"7","Frank8",
"49","Sherman12","Def",,"5","Martin16",
"49","Khoman 6","Def",,"6","Alex2",
"49","Tom11","na",,"3","Michael7",
"49","Max14","Off",,"5","Ryan18",
"49","Danny19","na",,"9","",""
"50","Max14","Off",,"5","Alex2",
"50","Danny19","na",,"9","John4",
"50","Jose15","Def",,"8","Joeseph9",
"50","Jessica10","Off",,"7","Jonathan5",
"50","Martin16","Off",,"6","Sherman12",
"50","Vivien3","Off",,"8","Karen13",
"51","Max14","Off",,"5","Jose15",
"51","Chris20","Def",,"3","Alex2",
"51","Jeffrey1","Off",,"7","Jonathan5",
"51","John4","Off",,"4","Marcus17",
"51","Sherman12","Def",,"5","Frank8",
"51","Tom11","na",,"3","Vivien3",
"52","Chris20","Def",,"3","Jose15",
"52","Sherman12","Def",,"5","Jessica10",
"52","Karen13","Def",,"7","Michael7",
"52","Vivien3","Off",,"8","Danny19",
"52","Marcus17","Def",,"4","Joeseph9",
"52","Max14","Off",,"5","Jonathan5",
"53","Jonathan5","Def",,"9","Chris20",
"53","Khoman 6","Def",,"6","Jose15",
"53","Frank8","Off",,"9","Marcus17",
"53","Max14","Off",,"5","Jeffrey1",
"53","Joeseph9","Def",,"7","Karen13",
"53","John4","Off",,"4","Tom11",
"53","Michael7","na",,"8","Sherman12",
"54","Khoman 6","Def",,"6","Vivien3",
"54","Alex2","Off",,"3","Frank8",
"54","John4","Off",,"4","Michael7",
"54","Martin16","Off",,"6","Sherman12",
"55","Tom11","na",,"3","Joeseph9",
"55","Karen13","Def",,"7","Max14",
"55","Jeffrey1","Off",,"7","Jose15",
"55","Frank8","Off",,"9","Danny19",
"55","Ryan18","na",,"5","Chris20",
"55","Alex2","Off",,"3","Martin16",
"56","Vivien3","Off",,"8","Tom11",
"56","Sherman12","Def",,"5","Marcus17",
"56","Max14","Off",,"5","Joeseph9",
"56","Karen13","Def",,"7","Jeffrey1",
"56","Jose15","Def",,"8","Frank8",
"56","Jonathan5","Def",,"9","Khoman 6",
"56","Chris20","Def",,"3","",""
"57","Chris20","Def",,"3","Jeffrey1",
"57","Michael7","na",,"8","Jessica10",
"57","John4","Off",,"4","Alex2",
"57","Ryan18","na",,"5","Jonathan5",
"57","Joeseph9","Def",,"7","Sherman12",
"58","Frank8","Off",,"9","Vivien3",
"58","Tom11","na",,"3","Marcus17",
"58","John4","Off",,"4","Chris20",
"58","Khoman 6","Def",,"6","Martin16",
"59","Chris20","Def",,"3","John4",
"59","Frank8","Off",,"9","Jonathan5",
"59","Khoman 6","Def",,"6","Jeffrey1",
"59","Martin16","Off",,"6","Michael7",
"59","Ryan18","na",,"5","Max14",
"59","Danny19","na",,"9","Jessica10",
"60","Max14","Off",,"5","Tom11",
"60","Joeseph9","Def",,"7","Marcus17",
"60","Jonathan5","Def",,"9","Ryan18",
"60","Khoman 6","Def",,"6","Michael7",
"60","Jeffrey1","Off",,"7","Jose15",
"60","Vivien3","Off",,"8","John4",
"60","Sherman12","Def",,"5","Alex2",
"60","Martin16","Off",,"6","Jessica10",
"61","Ryan18","na",,"5","Max14",
"61","Joeseph9","Def",,"7","Danny19",
"61","Jose15","Def",,"8","Alex2",
"61","Marcus17","Def",,"4","Martin16",
"62","Tom11","na",,"3","Michael7",
"62","Chris20","Def",,"3","Ryan18",
"62","Jonathan5","Def",,"9","Marcus17",
"62","Max14","Off",,"5","Jose15",
"62","Sherman12","Def",,"5","John4",
"62","Khoman 6","Def",,"6","Alex2",
"62","Jeffrey1","Off",,"7","Frank8",
"62","Joeseph9","Def",,"7","",""
"63","Vivien3","Off",,"8","Jose15",
"63","Alex2","Off",,"3","Max14",
"63","Karen13","Def",,"7","Ryan18",
"63","Sherman12","Def",,"5","Joeseph9",
"63","John4","Off",,"4","Marcus17",
"64","Karen13","Def",,"7","Frank8",
"64","Jose15","Def",,"8","Jessica10",
"64","Khoman 6","Def",,"6","Vivien3",
"64","Michael7","na",,"8","Max14",
"64","Danny19","na",,"9","Martin16",
"64","Joeseph9","Def",,"7","Chris20",
"64","Ryan18","na",,"5","",""
"65","Jessica10","Off",,"7","Jonathan5",
"65","Tom11","na",,"3","Frank8",
"65","Ryan18","na",,"5","Chris20",
"65","Karen13","Def",,"7","John4",
"65","Jeffrey1","Off",,"7","Vivien3",
"65","Sherman12","Def",,"5","Marcus17",
"65","Michael7","na",,"8","Danny19",
"65","Martin16","Off",,"6","Khoman 6",
"66","Michael7","na",,"8","Khoman 6",
"66","Vivien3","Off",,"8","Jose15",
"66","Jessica10","Off",,"7","Max14",
"66","Jonathan5","Def",,"9","Jeffrey1",
"66","Danny19","na",,"9","Sherman12",
"67","Ryan18","na",,"5","Max14",
"67","Jonathan5","Def",,"9","Martin16",
"67","Jeffrey1","Off",,"7","Jose15",
"67","Vivien3","Off",,"8","Danny19",
"67","Tom11","na",,"3","Marcus17",
"67","Frank8","Off",,"9","Karen13",
"67","John4","Off",,"4","Michael7",
"68","Marcus17","Def",,"4","Max14",
"68","Martin16","Off",,"6","Jessica10",
"68","Frank8","Off",,"9","John4",
"68","Alex2","Off",,"3","Sherman12",
"68","Jeffrey1","Off",,"7","Chris20",
"68","Khoman 6","Def",,"6","Jonathan5",
"68","Danny19","na",,"9","",""
"69","Marcus17","Def",,"4","Jeffrey1",
"69","Jonathan5","Def",,"9","Joeseph9",
"69","Khoman 6","Def",,"6","Max14",
"69","Chris20","Def",,"3","Karen13",
"70","Joeseph9","Def",,"7","Tom11",
"70","John4","Off",,"4","Frank8",
"70","Jonathan5","Def",,"9","Vivien3",
"70","Jose15","Def",,"8","Alex2",
"70","Marcus17","Def",,"4","Jeffrey1",
"70","Chris20","Def",,"3","Ryan18",
"70","Karen13","Def",,"7","Jessica10",
"70","Max14","Off",,"5","Khoman 6",
"71","Jeffrey1","Off",,"7","John4",
"71","Michael7","na",,"8","Chris20",
"71","Ryan18","na",,"5","Jessica10",
"71","Tom11","na",,"3","Sherman12",
"71","Marcus17","Def",,"4","Jonathan5",
"71","Khoman 6","Def",,"6","Karen13",
"71","Martin16","Off",,"6","Frank8",
"71","Danny19","na",,"9","Joeseph9",
"72","Michael7","na",,"8","Sherman12",
"72","Danny19","na",,"9","Joeseph9",
"72","John4","Off",,"4","Tom11",
"72","Ryan18","na",,"5","Vivien3",
"72","Jose15","Def",,"8","Jeffrey1",
"72","Martin16","Off",,"6","Khoman 6",
"72","Jessica10","Off",,"7","Alex2",
"73","Jonathan5","Def",,"9","Danny19",
"73","Jose15","Def",,"8","Jessica10",
"73","Joeseph9","Def",,"7","John4",
"73","Tom11","na",,"3","Khoman 6",
"73","Alex2","Off",,"3","Frank8",
"73","Jeffrey1","Off",,"7","Marcus17",
"73","Martin16","Off",,"6","Karen13",
"73","Ryan18","na",,"5","Sherman12",
"74","Tom11","na",,"3","Jose15",
"74","Michael7","na",,"8","Alex2",
"74","Sherman12","Def",,"5","Vivien3",
"74","Marcus17","Def",,"4","Frank8",
"74","John4","Off",,"4","Jessica10",
"75","Tom11","na",,"3","Khoman 6",
"75","Vivien3","Off",,"8","Jonathan5",
"75","Sherman12","Def",,"5","Marcus17",
"75","Danny19","na",,"9","Frank8",
"75","Karen13","Def",,"7","Jeffrey1",
"75","Michael7","na",,"8","",""
"76","Joeseph9","Def",,"7","Jonathan5",
"76","Jose15","Def",,"8","Tom11",
"76","Chris20","Def",,"3","Khoman 6",
"76","Sherman12","Def",,"5","Martin16",
"76","Jeffrey1","Off",,"7","Frank8",
"77","Alex2","Off",,"3","Michael7",
"77","Khoman 6","Def",,"6","John4",
"77","Danny19","na",,"9","Tom11",
"77","Marcus17","Def",,"4","Ryan18",
"78","Chris20","Def",,"3","Khoman 6",
"78","Marcus17","Def",,"4","Ryan18",
"78","Joeseph9","Def",,"7","John4",
"78","Jonathan5","Def",,"9","Martin16",
"78","Frank8","Off",,"9","Danny19",
"78","Jose15","Def",,"8","Max14",
"79","Alex2","Off",,"3","Ryan18",
"79","Chris20","Def",,"3","Jessica10",
"79","Martin16","Off",,"6","Sherman12",
"79","Danny19","na",,"9","Khoman 6",
"79","Jonathan5","Def",,"9","John4",
"79","Max14","Off",,"5","",""
"80","Frank8","Off",,"9","Sherman12",
"80","John4","Off",,"4","Tom11",
"80","Marcus17","Def",,"4","Martin16",
"80","Ryan18","na",,"5","Khoman 6",
"80","Danny19","na",,"9","Jeffrey1",
"81","Jose15","Def",,"8","John4",
"81","Khoman 6","Def",,"6","Vivien3",
"81","Danny19","na",,"9","Marcus17",
"81","Tom11","na",,"3","Alex2",
"81","Ryan18","na",,"5","Max14",
"81","Michael7","na",,"8","Chris20",
"81","Joeseph9","Def",,"7","",""
"82","Chris20","Def",,"3","Max14",
"82","Danny19","na",,"9","Jessica10",
"82","Ryan18","na",,"5","Michael7",
"82","Sherman12","Def",,"5","Joeseph9",
"83","Alex2","Off",,"3","Khoman 6",
"83","Max14","Off",,"5","Tom11",
"83","Karen13","Def",,"7","Sherman12",
"83","Martin16","Off",,"6","Ryan18",
"83","Jessica10","Off",,"7","Jonathan5",
"83","John4","Off",,"4","Chris20",
"83","Vivien3","Off",,"8","Danny19",
"83","Frank8","Off",,"9","",""
"84","John4","Off",,"4","Jose15",
"84","Joeseph9","Def",,"7","Vivien3",
"84","Chris20","Def",,"3","Karen13",
"84","Alex2","Off",,"3","Jeffrey1",
"84","Khoman 6","Def",,"6","Danny19",
"85","Jeffrey1","Off",,"7","Jonathan5",
"85","Vivien3","Off",,"8","Karen13",
"85","Joeseph9","Def",,"7","Max14",
"85","Sherman12","Def",,"5","Jose15",
"86","Jonathan5","Def",,"9","Alex2",
"86","Joeseph9","Def",,"7","Jeffrey1",
"86","Tom11","na",,"3","Karen13",
"86","Chris20","Def",,"3","Danny19",
"87","Jose15","Def",,"8","John4",
"87","Marcus17","Def",,"4","Michael7",
"87","Alex2","Off",,"3","Jeffrey1",
"87","Danny19","na",,"9","Sherman12",
"87","Khoman 6","Def",,"6","Joeseph9",
"87","Frank8","Off",,"9","Max14",
"88","Jeffrey1","Off",,"7","Max14",
"88","Chris20","Def",,"3","Tom11",
"88","Joeseph9","Def",,"7","Vivien3",
"88","Karen13","Def",,"7","Martin16",
"88","Jessica10","Off",,"7","Marcus17",
"88","John4","Off",,"4","Michael7",
"89","Ryan18","na",,"5","Max14",
"89","Karen13","Def",,"7","Danny19",
"89","Marcus17","Def",,"4","Joeseph9",
"89","Vivien3","Off",,"8","Jose15",
"89","Alex2","Off",,"3","Jessica10",
"90","Jonathan5","Def",,"9","Chris20",
"90","Karen13","Def",,"7","Ryan18",
"90","Max14","Off",,"5","Martin16",
"90","Danny19","na",,"9","Frank8",
"90","Khoman 6","Def",,"6","John4",
"90","Michael7","na",,"8","Jessica10",
"90","Marcus17","Def",,"4","Jeffrey1",
"91","Martin16","Off",,"6","Chris20",
"91","Marcus17","Def",,"4","Frank8",
"91","Karen13","Def",,"7","Danny19",
"91","Jonathan5","Def",,"9","Ryan18",
"91","Jose15","Def",,"8","Jessica10",
"91","Alex2","Off",,"3","John4",
"91","Tom11","na",,"3","Max14",
"92","Martin16","Off",,"6","Max14",
"92","Frank8","Off",,"9","Jose15",
"92","Alex2","Off",,"3","Jessica10",
"92","Jonathan5","Def",,"9","Jeffrey1",
"92","Khoman 6","Def",,"6","Karen13",
"93","Martin16","Off",,"6","Ryan18",
"93","Khoman 6","Def",,"6","Marcus17",
"93","Jonathan5","Def",,"9","Tom11",
"93","Karen13","Def",,"7","Jose15",
"93","Max14","Off",,"5","Sherman12",
"93","Michael7","na",,"8","Chris20",
"93","Jessica10","Off",,"7","Joeseph9",
"94","Jeffrey1","Off",,"7","Ryan18",
"94","Max14","Off",,"5","Tom11",
"94","Frank8","Off",,"9","Marcus17",
"94","Jose15","Def",,"8","Alex2",
"94","Karen13","Def",,"7","Martin16",
"95","Jonathan5","Def",,"9","Max14",
"95","Martin16","Off",,"6","Joeseph9",
"95","Sherman12","Def",,"5","John4",
"95","Danny19","na",,"9","Frank8",
"95","Tom11","na",,"3","Khoman 6",
"95","Alex2","Off",,"3","Marcus17",
"95","Jose15","Def",,"8","",""
"96","Frank8","Off",,"9","Jonathan5",
"96","Jose15","Def",,"8","Jeffrey1",
"96","John4","Off",,"4","Sherman12",
"96","Karen13","Def",,"7","Chris20",
"96","Joeseph9","Def",,"7","Tom11",
"96","Martin16","Off",,"6","",""
"97","Michael7","na",,"8","Danny19",
"97","Sherman12","Def",,"5","Marcus17",
"97","Jeffrey1","Off",,"7","Ryan18",
"97","John4","Off",,"4","Alex2",
"97","Joeseph9","Def",,"7","Vivien3",
"98","Chris20","Def",,"3","Joeseph9",
"98","Sherman12","Def",,"5","Ryan18",
"98","Marcus17","Def",,"4","Alex2",
"98","Frank8","Off",,"9","Khoman 6",
"98","Jessica10","Off",,"7","Vivien3",
"98","John4","Off",,"4","Jonathan5",
"99","Danny19","na",,"9","Chris20",
"99","Sherman12","Def",,"5","Karen13",
"99","Tom11","na",,"3","Frank8",
"99","Max14","Off",,"5","Michael7",
"100","Frank8","Off",,"9","Danny19",
"100","Sherman12","Def",,"5","Alex2",
"100","Joeseph9","Def",,"7","John4",
"100","Khoman 6","Def",,"6","Tom11",
"100","Max14","Off",,"5","Vivien3",
"100","Jessica10","Off",,"7","Jonathan5",
"101","Ryan18","na",,"5","Sherman12",
"101","Jose15","Def",,"8","Vivien3",
"101","Chris20","Def",,"3","Frank8",
"101","Michael7","na",,"8","Jonathan5",
"102","Martin16","Off",,"6","Vivien3",
"102","Ryan18","na",,"5","Jose15",
"102","Jeffrey1","Off",,"7","Alex2",
"102","Marcus17","Def",,"4","Michael7",
"102","Tom11","na",,"3","Jessica10",
"102","Karen13","Def",,"7","Frank8",
"102","Khoman 6","Def",,"6","Max14",
"103","Vivien3","Off",,"8","Jeffrey1",
"103","Alex2","Off",,"3","Danny19",
"103","Marcus17","Def",,"4","Sherman12",
"103","Tom11","na",,"3","Ryan18",
"103","Martin16","Off",,"6","Karen13",
"103","Michael7","na",,"8","Max14",
"103","Jonathan5","Def",,"9","Joeseph9",
"103","John4","Off",,"4","Chris20",
"104","Joeseph9","Def",,"7","John4",
"104","Jonathan5","Def",,"9","Karen13",
"104","Vivien3","Off",,"8","Ryan18",
"104","Chris20","Def",,"3","Danny19",
"105","Danny19","na",,"9","Marcus17",
"105","Jonathan5","Def",,"9","Sherman12",
"105","Jeffrey1","Off",,"7","Vivien3",
"105","Alex2","Off",,"3","Khoman 6",
"105","Chris20","Def",,"3","",""
"106","Sherman12","Def",,"5","Jessica10",
"106","Alex2","Off",,"3","Jonathan5",
"106","Chris20","Def",,"3","Vivien3",
"106","Max14","Off",,"5","Jose15",
"106","Karen13","Def",,"7","",""
"107","Jose15","Def",,"8","Ryan18",
"107","Joeseph9","Def",,"7","Jessica10",
"107","Frank8","Off",,"9","Vivien3",
"107","Danny19","na",,"9","Chris20",
"107","Jeffrey1","Off",,"7","Marcus17",
"107","Sherman12","Def",,"5","John4",
"107","Jonathan5","Def",,"9","Max14",
"107","Karen13","Def",,"7","",""
"108","Jonathan5","Def",,"9","Tom11",
"108","Jeffrey1","Off",,"7","Danny19",
"108","Sherman12","Def",,"5","Chris20",
